torch.exp,71.90056181,
torch.exp2,66.98329496,
torch.expm1,69.77803254,
torch.eye,55.37215781,
torch.fft.fft,49.89086652,
torch.fft.fft2,56.45503855,
torch.fft.fftn,64.83812141,
torch.fft.fftshift,59.89182544,
torch.fft.hfft,65.3633852,
torch.fft.ifft,64.35674548,
torch.fft.ifft2,81.98151875,
torch.fft.ifftn,55.34160471,
torch.fft.ifftshift,59.82128263,
torch.fft.ihfft,59.36817956,
torch.fft.irfft,58.43291831,
torch.fft.irfft2,67.87946391,
torch.fft.irfftn,64.96737576,
torch.fft.rfft,56.34920287,
torch.fft.rfft2,64.84820962,
torch.fft.rfftn,54.33282113,
torch.fix,60.82804179,
torch.flatten,60.06586313,
torch.flip,52.3150301,
torch.fliplr,52.7653811,
torch.flipud,61.89758277,
torch.float_power,17.58496261,
torch.floor,70.25059628,
torch.floor_divide,55.75074959,
torch.fmax,65.30747366,
torch.fmin,64.81631446,
torch.fmod,65.74282837,
torch.frac,82.46767402,
torch.full,53.42843914,
torch.full_like,61.63268805,
torch.gather,68.35532141,
torch.gcd,57.56142735,
torch.ge,52.76022625,
torch.ger,800.204576,
torch.get_rng_state,68.07280087,
torch.gradient,67.93361163,
torch.greater,54.33400083,
torch.greater_equal,59.38765955,
torch.gt,54.01264787,
torch.heaviside,57.92453003,
torch.histc,67.54256368,
torch.hsplit,85.33774805,
torch.hspmm,60.40843153,
torch.hstack,51.38115025,
torch.hypot,73.79067349,
torch.i0,71.80603004,
torch.igamma,68.40478373,
torch.igammac,65.8390801,
torch.imag,59.5487721,
torch.index_select,67.8625958,
torch.inner,71.05278325,
torch.inverse,71.04635954,
torch.is_complex,55.27789521,
torch.is_conj,60.42757344,
torch.is_floating_point,66.28322554,
torch.is_nonzero,55.71873093,
torch.is_storage,57.48873782,
torch.is_tensor,9.504308462,
torch.isclose,46.68696213,
torch.isfinite,50.92540598,
torch.isinf,60.83215141,
torch.isnan,52.28690124,
torch.isneginf,53.76091266,
torch.isposinf,62.33098936,
torch.isreal,53.36935973,
torch.jit.script_if_tracing,55.78535438,
torch.kron,138.8375916,
torch.kthvalue,56.28422308,
torch.lcm,49.76180625,
torch.ldexp,57.35182071,
torch.le,53.95791864,
torch.lerp,70.24577284,
